business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
Ud5FqhVC8AdZg9RLzNW_Wg,Brickyard Bistro,1289 Gerrard Street E,M4L 1Y6,43.670883311,-79.3278544822,34,1,"{'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'no'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","French, Bars, Restaurants, Wine Bars, Nightlife, Diners","{'Monday': '9:0-15:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '7:30-22:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-15:0'}","{'type': 'Point', 'coordinates': [-79.3278544822, 43.670883311]}"
DIVF4oo86EGupm5CC60sZg,Hunters Landing Bar Grill Hub Restaurant,82 Fort York Blvd,M5V 4A6,43.6399996,-79.3966205,186,1,"{'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'WiFi': ""'free'"", 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Comfort Food, Nightlife, Canadian (New), Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}","{'type': 'Point', 'coordinates': [-79.3966205, 43.6399996]}"
cmdi74TvO7ASV9NBfMmkbg,Courage Foods,946 Kingston Road,M4E 1S7,43.6806254,-79.2879567,17,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Grocery, Food, Restaurants, Bakeries","{'Monday': '0:0-0:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-19:0', 'Thursday': '8:30-19:0', 'Friday': '8:30-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-14:0'}","{'type': 'Point', 'coordinates': [-79.2879567, 43.6806254]}"
vvUgEPZBRQLUt08FxawJnA,Sugar For My Honey,3399 Lake Shore Boulevard,M8W 1N2,43.5955581,-79.5280602,15,0,"{'RestaurantsTableService': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True'}","Coffee & Tea, Austrian, Nightlife, Modern European, Bars, Desserts, German, Breakfast & Brunch, Cafes, Restaurants, Beer, Wine & Spirits, Food","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-17:0'}","{'type': 'Point', 'coordinates': [-79.5280602, 43.5955581]}"
FCqMWanlmta0fIGXWkSshQ,Alexandros Take-Out,484 Danforth Avenue,M4K 1P6,43.6782251,-79.3492654,38,1,"{'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False'}","Restaurants, Greek","{'Monday': '11:0-4:0', 'Tuesday': '11:0-4:0', 'Wednesday': '11:0-4:0', 'Thursday': '11:0-4:0', 'Friday': '11:0-5:0', 'Saturday': '11:0-5:0', 'Sunday': '11:0-4:0'}","{'type': 'Point', 'coordinates': [-79.3492654, 43.6782251]}"
oB_SynzJcrCpLGSYFUlouA,Reiner's,699 Queen Street W,M6J 1E6,43.6467466,-79.4054928,4,1,,"Home & Garden, Shopping, Home Decor","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4054928, 43.6467466]}"
4J4ZcvQFQfOXSrGeZxHYLg,Above Ground Art Supplies,74 McCaul Street,M5T 3K2,43.652472,-79.3909162,31,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Shopping, Arts & Crafts, Art Supplies","{'Monday': '8:30-19:30', 'Tuesday': '8:30-19:30', 'Wednesday': '8:30-19:30', 'Thursday': '8:30-19:30', 'Friday': '8:30-19:30', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3909162, 43.652472]}"
t0X2qtlJYYKwhOxH35rrKg,Mariko Japanese Restaurant,353 Danforth Avenue,M4K 1N7,43.6771449,-79.3529361,5,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'Caters': 'True', 'NoiseLevel': ""u'quiet'""}","Restaurants, Japanese",,"{'type': 'Point', 'coordinates': [-79.3529361, 43.6771449]}"
zrQlLZLhToH4IHi8jCcbdQ,Diesel Playhouse,56 Blue Jays Way,M5V 2G3,43.6454458,-79.3923588,3,1,,"Cinema, Arts & Entertainment, Performing Arts",,"{'type': 'Point', 'coordinates': [-79.3923588, 43.6454458]}"
UmZabXjUjTVekZlys2Ao8A,Galleria Shopping Centre,1245 Dupont Street,M6H 2A6,43.6676544,-79.4420863,26,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Professional Services, Public Relations, Shopping, Shopping Centers","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4420863, 43.6676544]}"
wEIkRBgWD2NNU6O5Z0nLwA,Unity Auto Shipping,"2937 Eglinton Avenue E, Suite 100",M1J 2E5,43.7393230182,-79.2348606243,3,1,,"Automotive, Towing, Car Dealers, Vehicle Shipping","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '10:0-16:0'}","{'type': 'Point', 'coordinates': [-79.2348606243, 43.7393230182]}"
4satEtn6nHL7DZ0LdY2vgQ,Aguiar Jewellery,716 College Street,M6G 1C3,43.6553292,-79.4187328,5,1,,"Jewelry, Shopping",,"{'type': 'Point', 'coordinates': [-79.4187328, 43.6553292]}"
C03WmsTFCk6pi06Zr0277Q,Fresh-Up Cleaners,2940 Dundas Street W,M6P 1Y8,43.6655555,-79.4675968,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2'}","Local Services, Dry Cleaning & Laundry, Laundry Services",,"{'type': 'Point', 'coordinates': [-79.4675968, 43.6655555]}"
S2hClXWlpLa14XY3GnAbmA,Sherbourne Common,Lower Sherbourne and Queens Quay,M5A 1B4,43.6451803,-79.3654263,9,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Active Life, Playgrounds, Parks",,"{'type': 'Point', 'coordinates': [-79.3654263, 43.6451803]}"
6Toez65egZSMV1iohQWGIQ,Cantine Bar & Grill,138 Avenue Road,M5R 2H6,43.6744252,-79.3965417,26,0,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Breakfast & Brunch, Mediterranean, Comfort Food, Restaurants, American (New), Italian, Brasseries, Canadian (New)","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}","{'type': 'Point', 'coordinates': [-79.3965417, 43.6744252]}"
CUPaXY7Nhei-Ke9P7pHCkg,Wibke's Espresso Bar,2465 Bloor Street W,M6S 1P7,43.6489897,-79.4847183,19,0,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Cafes, Food, Restaurants, Coffee & Tea","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:30-14:0'}","{'type': 'Point', 'coordinates': [-79.4847183, 43.6489897]}"
RZv0iTHrFbw87sZg_45WHQ,Sushi Cafe,33 University Avenue,M5J 2S7,43.646269,-79.383325,28,1,"{'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'"", 'GoodForKids': 'False', 'BusinessParking': 'None', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Sushi Bars, Food, Restaurants, Coffee & Tea","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '11:30-21:0'}","{'type': 'Point', 'coordinates': [-79.383325, 43.646269]}"
rf4gDMJ-CudM3b7A7Hwumw,Urban Thai on Gerrard,415 Parliament Street,M5A 3A1,43.6624689,-79.3670113,5,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True'}","Restaurants, Thai","{'Monday': '10:0-0:0', 'Tuesday': '10:0-3:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-3:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-3:0'}","{'type': 'Point', 'coordinates': [-79.3670113, 43.6624689]}"
3mHlegCgiqu3nfCncLnmoQ,Rhythm Spa,"199 Church Street, Suite 2",M5B 1Y7,43.655703,-79.3764973,51,0,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Hair Salons, Beauty & Spas, Eyelash Service, Day Spas, Massage, Hair Removal","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3764973, 43.655703]}"
9vBaI30EG1Ey225TH4x5zw,LCBO,2151 St Clair Avenue W,M6N 1K5,43.6704003516,-79.4728781162,5,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '3'}","Food, Beer, Wine & Spirits","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4728781162, 43.6704003516]}"
OW1xNdCAWPc02_ndn4r8wA,Jun's Kitchen,1551 O'Connor Dr,M4B 2V5,43.7148285,-79.3051561,3,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False'}","Chinese, Restaurants",,"{'type': 'Point', 'coordinates': [-79.3051561, 43.7148285]}"
D7J9o6xO3V5DHLKt7a19Rw,Petite & Sweet,718 Queen Street E,M4M 2H5,43.6589435,-79.3495571,3,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Bakeries, Party & Event Planning, Event Planning & Services",,"{'type': 'Point', 'coordinates': [-79.3495571, 43.6589435]}"
Vlg8fVcmr6uzSLQF7SaDGg,Druxy's Famous Deli,4580 Dufferin Street,M3H 5Y2,43.769681,-79.4676433,3,0,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'""}","Breakfast & Brunch, Sandwiches, Delis, Restaurants, Food, Coffee & Tea","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}","{'type': 'Point', 'coordinates': [-79.4676433, 43.769681]}"
z2IofrmtZ1eKs7grRmpMAg,Markham Convention Centre,2901 Markham Road,M1X 0B7,43.8259635,-79.2485828,3,1,,"Caterers, Wedding Planning, Event Planning & Services, Venues & Event Spaces","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}","{'type': 'Point', 'coordinates': [-79.2485828, 43.8259635]}"
iQDPdxmXXvW-mgy9gsKXhQ,Starbucks Reserve,1070 Don Mills Road,M3C 0H4,43.735071,-79.344001,52,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Cafes, Coffee & Tea, Coffee Roasteries, Food","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-23:0', 'Saturday': '6:30-23:0', 'Sunday': '7:0-22:0'}","{'type': 'Point', 'coordinates': [-79.344001, 43.735071]}"
HeH4qL9xS_XYnAQh6Yu8JQ,Elite Appliance Parts and Service,1287 Caledonia Rd,M6A 1V4,43.7227885,-79.4689383,12,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '4'}","Local Services, Shopping, Appliances & Repair, Appliances, Home & Garden","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:0'}","{'type': 'Point', 'coordinates': [-79.4689383, 43.7227885]}"
g4HhQepffHeQ1O4HFGiG9Q,Jimmy Simpson Recreation Centre,870 Queen St E,M4M 3G9,43.6600644,-79.3452488,9,1,"{'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Yoga, Recreation Centers, Active Life, Swimming Pools, Fitness & Instruction, Local Services","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '14:0-16:0', 'Sunday': '14:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3452488, 43.6600644]}"
I4kAXwZU_BdIyCQPB6dScQ,Trade Secrets - One York,"1 York Street, Fl 2nd",M5J 2L9,43.6418999754,-79.3796991929,3,1,"{'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True'}","Beauty & Spas, Shopping, Nail Salons, Hair Salons, Cosmetics & Beauty Supply, Blow Dry/Out Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '11:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3796991929, 43.6418999754]}"
IvEP5_1f9Om9FwyItKrFIw,Shoney's Clothing,222 Augusta Avenue,M5T 2L6,43.6549023,-79.4023984,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",Shopping,,"{'type': 'Point', 'coordinates': [-79.4023984, 43.6549023]}"
8O7nxCcZ_C28i955kXwzGA,Biggu Sushi House,4664 Yonge Street,M2N 5M1,43.7579905202,-79.4104090464,42,1,"{'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'GoodForKids': 'True'}","Restaurants, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '13:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4104090464, 43.7579905202]}"
_EU8Viz7ng9cXNdIjxwNRQ,Shoeless Joe's Sports Grill - Eglinton & Laird,856 Eglinton Ave East,M4G 2L1,43.7136348,-79.3654704,7,0,"{'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'None', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True'}","Canadian (New), Restaurants, Shopping, American (New), Bars, Nightlife, Chicken Wings, Wigs, Beer Bar, Burgers, Sports Bars",,"{'type': 'Point', 'coordinates': [-79.3654704, 43.7136348]}"
1Lei3h8xpwqX4-PzP41QbQ,Jang Su Chon,6 Saint Andrew Street,M5T 2K2,43.6543259,-79.3990234,35,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False'}","Restaurants, Korean",,"{'type': 'Point', 'coordinates': [-79.3990234, 43.6543259]}"
-0aOudcaAyac0VJbMX-L1g,Express Pizza & Grill,4917 Bathurst,M2R 1X8,43.7732379,-79.4426406,15,1,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True'}","Pizza, Middle Eastern, Restaurants",,"{'type': 'Point', 'coordinates': [-79.4426406, 43.7732379]}"
91hRbV81f0lA84H9FLnt2w,Hollister,1800 Shepard Avenue E,M2J 5A7,43.7779901,-79.3440914,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Shopping, Women's Clothing, Fashion, Men's Clothing",,"{'type': 'Point', 'coordinates': [-79.3440914, 43.7779901]}"
crstB-H5rOfbXhV8pX0e6g,Ramen Isshin,421 College Street,M5T 1T1,43.6563265,-79.4068658,493,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Ramen, Noodles, Tapas/Small Plates, Food, Japanese, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:0'}","{'type': 'Point', 'coordinates': [-79.4068658, 43.6563265]}"
